id,short_name,overall,potential,value_eur,wage_eur,height_cm,weight_kg,club_name,league_level,club_jersey_number,club_contract_valid_until,nationality_name,weak_foot,skill_moves,international_reputation,release_clause_eur,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_speed,position,position_grouped,league_country,height_weight_ratio,age,preferred_foot_Left,preferred_foot_Right,real_face_No,real_face_Yes,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium
212219,A. Djiku,76,79,8500000.0,21000,182,81,RC Strasbourg Alsace,1,24,2023,Ghana,3,2,2,17600000.0,71.0,42.0,66.0,69.0,75.0,81.0,64,34,73,74,35,67,57,43,65,71,61,80,68,72,64,58,83,81,82,42,78,74,55,61,43,74,75,76,74,,RCB,D_RCB,France,2.246913580246914,27,False,True,True,False,False,False,False,True,False,False,False,False,False
251408,S. Nurković,72,72,2300000.0,850,187,80,Kaizer Chiefs,1,9,2022,Serbia,3,3,1,5100000.0,63.0,76.0,57.0,66.0,26.0,68.0,46,82,74,67,72,67,70,60,38,68,62,64,61,53,60,72,70,60,72,70,69,20,80,62,65,75,21,21,18,,RS,A_RS,South Africa,2.3375,29,False,True,True,False,False,False,False,False,False,False,False,False,True
237930,S. Hausner,68,76,2500000.0,4000,187,79,Aarhus GF,1,37,2025,Denmark,3,2,1,3600000.0,68.0,26.0,45.0,55.0,68.0,73.0,35,20,64,62,23,50,28,22,51,62,67,68,51,63,57,40,79,72,78,27,58,69,28,30,29,56,67,70,68,,LCB,D_LCB,Denmark,2.367088607594937,21,True,False,True,False,False,False,False,False,False,False,False,False,True
252700,K. Trewin,59,71,500000.0,700,178,72,Brisbane Roar,1,27,2022,Australia,3,2,1,725000.0,73.0,26.0,47.0,53.0,57.0,70.0,46,25,58,58,21,51,27,25,54,52,72,73,69,52,67,23,57,78,77,24,47,51,46,35,39,41,57,61,60,,CB,D_CB,Australia,2.4722222222222223,20,False,True,True,False,False,False,False,False,False,False,False,False,True
237560,M. Djenepo,74,80,6500000.0,37000,177,65,Southampton,1,19,2023,Mali,3,3,1,13700000.0,82.0,68.0,66.0,80.0,36.0,65.0,68,70,57,67,57,83,65,59,59,75,84,81,89,69,82,69,86,69,62,68,64,33,72,69,60,68,32,37,31,,LM,M_LM,England,2.723076923076923,23,False,True,False,True,False,False,True,False,False,False,False,False,False
229637,G. Akkan,72,73,2100000.0,8000,186,80,Çaykur Rizespor,1,23,2022,Turkey,2,1,1,4400000.0,,,,,,,15,15,13,29,12,15,12,18,26,11,48,48,49,65,59,51,58,35,69,14,20,25,13,34,21,54,12,15,19,48.0,GK,G_GK,Turkey,2.325,26,False,True,True,False,False,False,False,False,False,False,False,False,True
234906,H. Aouar,81,86,38500000.0,65000,175,70,Olympique Lyonnais,1,8,2023,France,3,4,2,76000000.0,75.0,75.0,81.0,85.0,66.0,71.0,70,76,59,86,68,86,80,72,80,86,78,73,84,82,83,72,66,76,69,75,69,69,78,84,74,82,68,68,58,,LM,M_LM,France,2.5,23,False,True,False,True,False,True,False,False,False,False,False,False,False
233591,Pomares,69,69,1300000.0,5000,182,71,CD Tenerife,2,15,2022,Spain,3,2,1,2100000.0,75.0,53.0,59.0,60.0,64.0,76.0,63,56,64,67,46,57,55,52,52,64,72,77,65,64,51,58,74,83,76,44,69,65,48,50,49,53,63,65,66,,LB,D_LB,Spain,2.563380281690141,28,True,False,True,False,False,False,False,False,False,False,True,False,False
183567,E. Mulder,69,69,700000.0,4000,193,88,SC Heerenveen,1,1,2022,Netherlands,3,1,1,1000000.0,,,,,,,15,20,19,35,14,14,14,12,40,30,32,34,40,67,38,54,75,36,69,15,31,18,11,56,25,51,16,15,13,33.0,GK,G_GK,Netherlands,2.1931818181818183,32,False,True,True,False,False,False,False,False,False,False,False,False,True
240346,S. George,63,70,825000.0,2000,191,79,Colchester United,4,29,2022,England,3,1,1,1600000.0,,,,,,,17,20,18,44,20,14,17,13,42,30,38,40,48,55,35,45,55,35,65,20,45,21,18,45,22,50,15,13,14,39.0,GK,G_GK,England,2.4177215189873418,23,False,True,True,False,False,False,False,False,False,False,False,False,True
232728,Y. Yoshida,69,69,1000000.0,3000,167,72,Nagoya Grampus,1,23,2022,Japan,4,3,1,1300000.0,76.0,48.0,65.0,66.0,64.0,70.0,64,33,53,71,64,61,62,36,62,66,81,72,83,67,79,68,93,80,66,60,64,62,59,64,30,63,66,68,64,,LB,D_LB,Japan,2.3194444444444446,31,False,True,True,False,False,False,True,False,False,False,False,False,False
216816,G. Simeone,75,78,7500000.0,30000,181,81,Hellas Verona,1,99,2022,Argentina,3,3,2,,76.0,74.0,59.0,75.0,37.0,70.0,40,75,76,68,72,74,69,60,55,75,77,76,75,76,73,79,86,67,69,66,70,24,78,60,71,76,44,29,26,,ST,A_ST,Italy,2.234567901234568,26,False,True,True,False,True,False,False,False,False,False,False,False,False
195361,Javi López,74,74,1300000.0,3000,179,78,Adelaide United,1,21,2022,Spain,3,3,1,1600000.0,64.0,53.0,70.0,69.0,70.0,74.0,73,55,65,76,49,68,67,52,64,69,63,64,66,75,70,57,76,72,71,43,84,73,61,65,56,81,60,75,79,,RB,D_RB,Australia,2.2948717948717947,35,False,True,False,True,False,False,False,False,False,False,False,False,True
230269,Claudio Coíntra,77,77,11500000.0,36000,174,71,Palmeiras,1,23,2024,Brazil,5,4,1,21900000.0,79.0,73.0,76.0,78.0,27.0,60.0,74,73,45,75,77,75,86,74,75,76,89,71,88,82,79,74,66,75,60,68,42,32,78,79,73,84,17,28,21,,CAM,M_CAM,Brazil,2.4507042253521125,25,True,False,True,False,False,False,True,False,False,False,False,False,False
202331,F. Quignon,73,73,2700000.0,7000,174,75,FC Dallas,1,5,2023,Argentina,3,3,1,4100000.0,66.0,56.0,68.0,75.0,70.0,78.0,58,49,77,75,53,75,59,51,71,81,69,63,71,62,67,69,85,86,72,57,79,66,57,69,57,75,71,71,69,,LDM,M_LDM,USA,2.32,28,True,False,True,False,False,False,False,False,False,False,True,False,False
204131,K. Escamilla,65,68,825000.0,3000,179,76,Gallos Blancos de Querétaro,1,5,2025,Mexico,3,2,1,1400000.0,46.0,55.0,61.0,54.0,58.0,72.0,57,55,46,64,43,41,58,45,67,68,60,34,64,56,64,62,52,71,71,54,80,63,45,60,45,60,57,60,60,,LDM,M_LDM,Mexico,2.3552631578947367,27,False,True,False,True,False,False,False,False,False,False,False,False,True
226580,S. Saucedo,66,72,1400000.0,4000,173,70,Club Universidad Nacional,1,7,2022,United States,2,3,1,2700000.0,71.0,62.0,64.0,70.0,42.0,50.0,64,58,38,68,42,70,57,38,64,65,75,68,88,61,77,73,36,54,51,67,47,22,63,63,49,60,55,45,42,,LM,M_LM,Mexico,2.4714285714285715,24,False,True,True,False,False,False,False,False,False,False,False,False,True
226382,L. Villarruel,74,74,3500000.0,1000,173,74,LDU Quito,1,5,2022,Argentina,3,3,1,7700000.0,72.0,63.0,68.0,69.0,71.0,73.0,60,65,53,73,47,66,61,55,70,73,76,69,74,69,73,65,66,79,72,65,72,74,65,73,45,65,70,74,73,,RDM,M_RDM,Ecuador,2.3378378378378377,30,False,True,True,False,False,False,True,False,False,False,False,False,False
205869,Jairo,73,73,3200000.0,9000,173,69,Málaga CF,2,10,2022,Spain,4,3,2,5100000.0,84.0,63.0,69.0,74.0,29.0,56.0,72,63,46,71,60,74,68,60,65,71,84,84,86,70,86,65,74,63,53,57,52,29,72,67,72,67,25,29,28,,LM,M_LM,Spain,2.5072463768115942,28,False,True,True,False,False,False,False,False,False,False,False,False,True
253861,M. Ferreira,62,62,350000.0,500,179,76,Cerro Largo Fútbol Club,1,3,2021,Uruguay,2,2,1,753000.0,70.0,45.0,53.0,56.0,57.0,67.0,63,39,55,54,51,51,47,42,51,60,71,70,69,59,60,50,49,68,71,52,62,61,49,47,47,48,55,59,55,,LB,D_LB,Uruguay,2.3552631578947367,29,True,False,True,False,False,False,False,False,False,False,False,False,True
232623,Y. Ideguchi,69,73,2000000.0,6000,171,71,Gamba Osaka,1,15,2022,Japan,3,3,1,2700000.0,71.0,61.0,67.0,65.0,63.0,73.0,63,57,38,72,43,64,47,55,70,66,64,77,63,67,75,72,71,88,66,67,72,68,62,66,54,64,65,67,64,,RCM,M_RCM,Japan,2.408450704225352,25,False,True,True,False,True,False,False,False,False,False,False,False,False
228279,J. Drommel,75,81,7000000.0,10000,193,90,PSV,1,16,2026,Netherlands,3,1,1,11200000.0,,,,,,,12,13,21,44,12,25,21,21,39,32,50,52,62,67,49,58,75,40,70,16,22,10,10,53,32,65,12,20,19,51.0,GK,G_GK,Netherlands,2.1444444444444444,24,False,True,True,False,False,False,False,False,False,False,False,False,True
239523,M. Rossmann,65,68,825000.0,2000,192,90,Viktoria Köln,3,3,2022,Germany,3,2,1,1300000.0,36.0,30.0,40.0,41.0,65.0,77.0,25,25,66,54,35,34,26,23,42,50,37,36,35,58,35,43,58,64,90,27,67,63,28,35,34,55,68,64,62,,RCB,D_RCB,Germany,2.1333333333333333,26,False,True,True,False,False,False,False,False,False,False,False,False,True
240511,I. Boonen,65,72,1500000.0,3000,178,67,KV Oostende,1,11,2023,Belgium,4,3,1,2500000.0,69.0,65.0,62.0,67.0,44.0,59.0,63,68,53,66,59,66,50,48,60,68,68,70,71,64,76,66,66,65,54,60,61,44,60,60,67,62,47,41,36,,RCM,M_RCM,Belgium,2.656716417910448,22,True,False,True,False,False,False,True,False,False,False,False,False,False
188538,V. Sasso,69,69,1100000.0,8000,190,85,Servette FC,1,23,2022,France,3,2,1,1600000.0,33.0,27.0,52.0,51.0,69.0,75.0,47,22,73,67,26,48,37,26,62,56,34,32,44,65,43,40,68,61,82,21,77,70,22,32,41,60,67,70,67,,LCB,D_LCB,Switzerland,2.235294117647059,30,False,True,True,False,False,False,False,False,False,False,True,False,False
220772,L. Stojanović,66,67,975000.0,3000,185,83,Chicago Fire Football Club,1,8,2021,Serbia,3,2,1,1500000.0,53.0,70.0,62.0,63.0,49.0,71.0,50,69,71,68,63,63,51,56,67,68,57,50,55,62,54,76,62,68,77,70,63,59,70,66,59,66,25,56,53,,LCM,M_LCM,USA,2.2289156626506026,27,False,True,True,False,False,False,False,False,False,False,False,False,True
189077,S. Sararer,68,68,1000000.0,3000,180,83,Türkgücü München,3,10,2024,Turkey,4,3,1,1500000.0,75.0,66.0,66.0,72.0,37.0,61.0,69,67,57,65,59,72,66,69,54,70,74,75,76,66,79,71,58,63,67,64,46,34,67,71,59,67,27,39,42,,RF,A_RF,Germany,2.1686746987951806,31,False,True,True,False,False,False,False,False,False,False,False,True,False
247403,R. Cabrera,62,62,250000.0,500,187,79,Club Atlético Nacional Potosí,1,6,2021,Uruguay,3,2,1,538000.0,45.0,35.0,37.0,37.0,62.0,72.0,38,34,59,45,35,34,40,25,37,38,37,52,33,60,37,42,75,60,83,33,60,60,27,25,40,45,61,65,63,,LCB,D_LCB,Bolivia,2.367088607594937,32,False,True,True,False,False,False,False,False,False,False,False,False,True
170890,B. Matuidi,79,79,6000000.0,11000,180,75,Inter Miami CF,1,8,2021,France,2,2,3,9000000.0,73.0,65.0,72.0,76.0,77.0,79.0,72,59,68,78,72,75,60,52,72,75,74,73,81,78,76,78,86,85,75,66,81,78,64,71,56,77,79,78,79,,LDM,M_LDM,USA,2.4,34,True,False,False,True,False,False,False,False,False,False,True,False,False
258687,B. Popovic,61,71,700000.0,1000,189,75,KSV Cercle Brugge,1,5,2022,Serbia,2,2,1,1200000.0,63.0,32.0,42.0,46.0,62.0,60.0,49,26,63,48,32,39,42,32,41,51,60,66,62,52,52,51,61,46,72,24,47,57,31,26,42,42,62,65,65,,CB,D_CB,Belgium,2.52,21,False,True,True,False,False,False,False,False,False,False,False,False,True
220028,S. Adekugbe,68,71,1500000.0,6000,176,74,Atakaş Hatayspor,1,23,2024,Canada,2,3,1,3100000.0,86.0,39.0,60.0,68.0,61.0,73.0,62,42,57,68,23,69,58,26,56,63,87,85,81,59,75,49,81,81,70,24,67,62,59,58,32,58,61,62,63,,LB,D_LB,Turkey,2.3783783783783785,26,True,False,True,False,True,False,False,False,False,False,False,False,False
230289,Santi da Bruma,72,72,2600000.0,11000,172,67,Bahia,1,20,2024,Brazil,5,3,1,4900000.0,86.0,70.0,73.0,76.0,37.0,58.0,73,73,67,76,77,74,84,60,70,75,88,85,88,81,83,61,80,80,50,69,45,45,70,68,71,70,27,33,32,,RW,A_RW,Brazil,2.5671641791044775,25,False,True,True,False,False,True,False,False,False,False,False,False,False
238559,S. Mai,69,70,1400000.0,8000,195,91,SG Dynamo Dresden,2,26,2022,Germany,2,2,1,2300000.0,41.0,56.0,48.0,51.0,67.0,82.0,31,55,75,58,44,49,22,30,60,56,34,47,38,64,33,69,42,64,92,48,87,62,58,51,55,65,65,69,64,,LCB,D_LCB,Germany,2.142857142857143,27,False,True,True,False,False,False,True,False,False,False,False,False,False
256678,N. Bruneel,63,70,950000.0,1000,178,68,USL Dunkerque,2,21,2022,France,3,2,1,1900000.0,73.0,60.0,58.0,63.0,60.0,57.0,38,58,55,64,60,60,62,64,57,65,76,71,65,62,73,68,59,79,50,55,48,59,61,66,55,60,60,64,58,,RCM,M_RCM,France,2.6176470588235294,24,False,True,True,False,False,False,True,False,False,False,False,False,False
202301,Kim Ho Nam,67,67,800000.0,3000,177,74,Pohang Steelers,1,37,2021,Korea Republic,4,3,1,1000000.0,80.0,64.0,59.0,67.0,42.0,69.0,63,64,62,58,58,65,59,56,59,65,81,79,79,66,75,68,81,72,71,63,56,60,68,57,62,63,21,47,32,,LM,M_LM,South Korea,2.391891891891892,32,False,True,True,False,False,False,False,False,False,False,False,False,True
243556,Andújar,66,66,725000.0,2000,189,79,FC Cartagena,2,2,2022,Spain,3,2,1,1200000.0,57.0,34.0,50.0,55.0,64.0,75.0,56,32,70,64,28,50,29,18,61,61,61,53,58,52,54,56,69,64,82,19,71,60,32,23,33,60,63,68,60,,RCB,D_RCB,Spain,2.392405063291139,30,False,True,True,False,False,False,False,False,False,False,False,False,True
252064,L. Krejčí,74,81,8000000.0,800,190,86,AC Sparta Praha,1,37,2025,Czech Republic,3,2,1,19200000.0,67.0,58.0,64.0,67.0,73.0,84.0,51,56,75,72,51,66,55,51,67,69,65,68,60,71,65,58,61,79,85,63,91,73,66,66,50,70,71,73,73,,RCB,D_RCB,Czech Republic,2.2093023255813953,22,True,False,True,False,True,False,False,False,False,False,False,False,False
242840,A. Šušnjar,65,69,900000.0,1000,191,81,Macarthur FC,1,15,2022,Australia,3,2,1,1200000.0,64.0,44.0,57.0,55.0,62.0,82.0,54,38,65,62,32,51,36,35,61,60,65,64,56,55,54,62,72,81,86,46,76,65,37,61,44,59,58,62,60,,LCB,D_LCB,Australia,2.3580246913580245,26,True,False,True,False,False,False,False,False,False,False,False,False,True
214606,S. Pérez,69,69,1400000.0,8000,175,69,Boavista FC,1,24,2025,Colombia,3,3,1,2900000.0,68.0,59.0,62.0,67.0,62.0,62.0,44,54,36,72,64,65,47,39,70,71,67,69,64,71,66,66,41,73,61,64,55,65,67,66,39,58,59,67,71,,LCM,M_LCM,Portugal,2.536231884057971,28,False,True,True,False,False,False,False,False,False,False,False,False,True
233871,Júnior Morais,69,69,500000.0,5000,176,77,Rapid București,1,11,2022,Brazil,3,3,1,675000.0,70.0,68.0,66.0,68.0,66.0,71.0,69,66,59,65,57,70,59,62,64,70,71,69,65,67,67,72,59,66,70,72,82,69,65,67,65,53,64,68,68,,LB,D_LB,Romania,2.2857142857142856,35,True,False,True,False,False,False,False,False,False,False,False,False,True
211527,Álex Gallar,72,72,2300000.0,10000,176,71,FC Cartagena,2,10,2022,Spain,4,3,1,,74.0,69.0,69.0,72.0,42.0,64.0,67,70,55,71,58,74,76,80,66,71,75,74,76,68,72,67,62,76,66,68,42,27,68,65,74,64,58,36,25,,RM,M_RM,Spain,2.4788732394366195,29,True,False,False,True,False,False,True,False,False,False,False,False,False
204730,J. Schoop,64,64,450000.0,3000,176,68,Vejle Boldklub,1,20,2022,Denmark,2,2,1,563000.0,64.0,55.0,63.0,63.0,61.0,67.0,54,52,56,68,54,59,57,52,64,64,64,64,71,68,74,63,76,73,66,59,59,59,53,66,46,66,63,63,61,,LCM,M_LCM,Denmark,2.588235294117647,32,True,False,True,False,True,False,False,False,False,False,False,False,False
202078,D. Nagbe,74,74,3500000.0,8000,175,77,Columbus Crew,1,6,2021,United States,4,3,1,5300000.0,78.0,66.0,71.0,81.0,67.0,73.0,50,61,58,83,70,80,72,68,71,82,77,78,86,79,79,74,75,82,73,70,59,68,61,72,61,83,68,68,63,,LDM,M_LDM,USA,2.272727272727273,31,False,True,False,True,True,False,False,False,False,False,False,False,False
228376,A. Hayden,64,70,850000.0,500,186,79,Wrexham AFC,5,5,2024,England,3,2,1,2000000.0,67.0,30.0,43.0,52.0,63.0,76.0,26,26,64,54,24,49,38,26,49,52,67,67,57,59,54,41,72,73,82,27,68,61,33,43,42,55,63,64,62,,RCB,D_RCB,England,2.3544303797468356,24,False,True,True,False,False,False,False,False,False,False,False,False,True
257259,A. Klynge,60,70,550000.0,1000,174,70,Silkeborg IF,1,21,2023,Denmark,2,2,1,798000.0,69.0,52.0,59.0,62.0,54.0,58.0,52,52,42,65,45,60,50,44,59,63,68,69,72,54,70,58,65,71,52,50,56,56,55,59,40,60,55,57,54,,LCM,M_LCM,Denmark,2.4857142857142858,20,False,True,True,False,False,False,False,False,False,False,False,False,True
255438,R. Araki,67,80,2400000.0,2000,170,60,Kashima Antlers,1,13,2022,Japan,3,3,1,4600000.0,83.0,61.0,61.0,72.0,22.0,43.0,50,70,29,67,63,74,63,60,55,67,82,83,85,49,84,51,46,39,47,53,39,16,70,67,42,66,20,22,31,,CAM,M_CAM,Japan,2.8333333333333335,19,False,True,True,False,False,False,False,False,False,False,False,False,True
254789,S. Mijnans,66,78,2100000.0,2000,179,70,Sparta Rotterdam,1,7,2024,Netherlands,3,2,1,3500000.0,75.0,60.0,63.0,66.0,54.0,59.0,64,57,56,66,46,65,59,46,61,66,77,74,75,60,67,67,56,61,59,64,57,52,63,61,45,52,55,55,53,,RM,M_RM,Netherlands,2.557142857142857,21,True,False,True,False,False,False,False,False,False,False,False,False,True
209196,P. Ziereis,68,70,1200000.0,7000,189,82,FC St. Pauli,2,4,2022,Germany,3,2,1,2000000.0,71.0,24.0,56.0,56.0,67.0,69.0,57,18,68,65,24,54,36,28,60,56,68,74,57,68,58,40,75,54,75,19,69,66,26,50,33,67,66,69,68,,RCB,D_RCB,Germany,2.3048780487804876,28,False,True,True,False,False,False,False,False,False,False,True,False,False
187338,A. Mehmeti,61,61,275000.0,1000,184,79,Örebro SK,1,9,2021,Albania,2,2,1,344000.0,57.0,62.0,51.0,56.0,30.0,68.0,41,63,61,58,60,53,49,47,39,57,53,61,65,56,62,65,78,69,72,56,55,37,64,60,61,61,22,26,20,,RS,A_RS,Sweden,2.329113924050633,31,False,True,True,False,False,False,False,False,False,False,False,False,True
254851,S. Perry,61,77,800000.0,1000,184,70,Walsall,4,20,2023,England,3,2,1,1900000.0,65.0,52.0,58.0,61.0,57.0,67.0,49,49,52,63,51,59,54,49,60,61,66,65,66,59,70,58,54,72,66,55,65,57,55,59,42,64,57,58,54,,RDM,M_RDM,England,2.6285714285714286,19,False,True,True,False,False,False,True,False,False,False,False,False,False
184457,R. van Wolfswinkel,67,67,825000.0,4000,185,72,FC Twente,1,13,2023,Netherlands,4,3,2,1200000.0,59.0,67.0,66.0,66.0,42.0,60.0,66,67,67,68,68,65,69,51,62,68,61,57,59,73,65,68,70,51,69,63,46,46,71,69,68,68,40,38,26,,ST,A_ST,Netherlands,2.5694444444444446,32,False,True,True,False,False,False,False,False,False,False,False,True,False
215057,I. Marcone,77,77,7500000.0,20000,182,79,Elche CF,1,23,2026,Argentina,3,3,1,15800000.0,47.0,63.0,71.0,71.0,73.0,80.0,58,58,66,78,49,71,59,60,77,77,54,42,58,74,61,73,54,82,81,69,80,75,68,74,59,77,73,75,72,,CDM,M_CDM,Spain,2.3037974683544302,31,False,True,True,False,False,False,False,True,False,False,False,False,False
233166,A. O'Driscoll,58,68,425000.0,3000,187,65,Longford Town,1,12,2021,Republic of Ireland,3,2,1,,61.0,33.0,47.0,53.0,57.0,64.0,39,29,56,54,34,51,38,37,53,53,62,61,57,53,52,48,63,60,67,25,61,57,31,44,35,54,58,57,56,,LCB,D_LCB,Ireland,2.876923076923077,22,False,True,True,False,False,False,False,False,False,False,False,False,True
215250,C. Rigamonti,68,68,210000.0,4000,188,87,Club Atlético Central Córdoba,1,23,2022,Argentina,2,1,1,305000.0,,,,,,,14,14,17,30,16,16,16,21,21,24,40,41,37,69,48,47,59,29,69,17,23,20,12,32,20,35,13,15,16,40.0,GK,G_GK,Argentina,2.160919540229885,34,False,True,True,False,False,False,False,False,False,False,False,False,True
231838,M. Wöber,74,80,6000000.0,19000,189,82,FC Red Bull Salzburg,1,39,2024,Austria,3,2,1,10200000.0,72.0,45.0,63.0,64.0,73.0,80.0,63,32,77,71,34,62,42,31,68,67,68,76,65,67,55,67,81,76,83,54,78,70,52,60,42,67,70,75,77,,LCB,D_LCB,Austria,2.3048780487804876,23,True,False,True,False,False,False,False,False,False,False,True,False,False
225149,J. Butez,72,76,2500000.0,11000,188,70,Royal Antwerp FC,1,1,2024,France,4,1,1,3900000.0,,,,,,,14,17,20,33,17,30,13,14,33,31,49,40,37,69,54,56,58,42,58,11,21,17,20,45,21,27,13,12,13,45.0,GK,G_GK,Belgium,2.6857142857142855,26,False,True,True,False,False,False,False,False,False,False,False,False,True
229817,R. Swete,68,68,650000.0,3000,186,79,TSV Egger Glas Hartberg,1,1,2022,Austria,3,1,1,943000.0,,,,,,,15,14,18,27,11,15,11,19,25,20,49,44,30,60,54,49,50,41,64,20,44,22,11,14,21,29,25,13,17,47.0,GK,G_GK,Austria,2.3544303797468356,31,True,False,True,False,False,False,False,False,False,False,False,False,True
251223,R. Pepi,65,80,1700000.0,1000,185,77,FC Dallas,1,16,2022,United States,3,3,1,3600000.0,62.0,65.0,49.0,61.0,34.0,58.0,25,70,60,65,62,59,44,54,40,63,64,61,62,68,56,68,62,70,63,50,27,30,68,52,66,61,34,30,24,,ST,A_ST,USA,2.4025974025974026,18,False,True,True,False,False,False,True,False,False,False,False,False,False
230324,Adrian Scitto,74,74,2900000.0,19000,193,88,Grêmio,1,12,2024,Brazil,3,1,1,5500000.0,,,,,,,18,12,20,24,18,8,31,22,20,16,17,18,44,67,22,56,41,15,60,13,36,12,5,37,34,58,20,9,10,17.0,GK,G_GK,Brazil,2.1931818181818183,29,False,True,True,False,False,False,False,False,False,False,False,False,True
216791,M. Pennington,66,68,925000.0,3000,185,77,Shrewsbury Town,3,5,2023,England,3,2,1,1700000.0,62.0,33.0,54.0,52.0,66.0,72.0,61,30,66,64,36,49,35,34,53,54,63,62,50,56,61,44,85,62,78,26,66,66,31,42,48,54,66,65,64,,RCB,D_RCB,England,2.4025974025974026,26,False,True,False,True,False,False,False,False,False,False,False,False,True
236382,M. Olivera,71,71,1600000.0,8000,181,80,Fútbol Club Juárez,1,15,2024,Uruguay,3,3,1,2700000.0,69.0,58.0,62.0,71.0,70.0,70.0,70,50,66,68,38,74,65,72,58,72,72,66,68,66,60,69,65,67,72,70,68,69,56,44,52,66,69,72,71,,CB,D_CB,Mexico,2.2625,29,True,False,True,False,False,False,True,False,False,False,False,False,False
229556,Allano,73,74,3600000.0,7000,182,74,Santa Clara,1,7,2023,Brazil,3,3,1,7800000.0,81.0,64.0,67.0,78.0,47.0,63.0,68,68,53,70,45,81,59,49,64,78,81,81,80,68,66,63,55,75,61,65,55,47,64,67,54,68,45,47,50,,LW,A_LW,Portugal,2.4594594594594597,26,True,False,True,False,False,False,False,False,False,False,False,False,True
259626,C. Offor,59,73,550000.0,1000,191,84,Chicago Fire Football Club,1,9,2023,Nigeria,3,2,1,1100000.0,70.0,54.0,47.0,61.0,18.0,65.0,44,60,59,53,40,64,41,34,31,60,69,71,62,52,44,57,67,51,76,42,52,12,58,55,43,55,15,13,11,,RS,A_RS,USA,2.2738095238095237,21,False,True,True,False,False,False,False,False,False,False,False,True,False
214190,L. Castellanos,70,70,180000.0,1000,183,78,Club Independiente Santa Fe,1,22,2021,Colombia,3,1,1,243000.0,,,,,,,13,18,15,24,17,15,14,18,22,23,42,44,44,67,51,48,64,23,62,16,24,24,19,51,26,35,22,20,16,43.0,GK,G_GK,Colombia,2.3461538461538463,37,False,True,True,False,False,False,False,False,False,False,False,False,True
232189,N. Ramírez,69,78,2900000.0,3000,182,80,CD Huachipato,1,5,2022,Chile,2,2,1,4500000.0,57.0,36.0,50.0,58.0,70.0,69.0,33,33,70,69,37,54,25,27,55,64,50,62,56,62,52,52,72,61,76,27,62,72,26,43,41,57,71,68,66,,RCB,D_RCB,Chile,2.275,24,False,True,True,False,False,False,False,False,False,False,False,False,True
233017,Park Han Bin,64,72,1300000.0,2000,183,80,Daegu FC,1,8,2022,Korea Republic,3,3,1,1900000.0,44.0,47.0,62.0,59.0,58.0,71.0,55,34,49,68,30,57,37,33,65,59,52,37,68,67,59,62,51,77,74,61,62,63,64,69,43,55,59,58,54,,RCM,M_RCM,South Korea,2.2875,23,False,True,True,False,False,False,False,False,False,True,False,False,False
204842,Y. Brecher,70,73,1500000.0,8000,196,88,FC Zürich,1,25,2023,Switzerland,3,1,1,2300000.0,,,,,,,12,13,13,37,14,16,18,17,23,22,38,42,37,68,44,49,70,24,67,18,19,21,18,37,24,56,25,20,17,40.0,GK,G_GK,Switzerland,2.227272727272727,28,False,True,True,False,False,False,False,False,False,False,False,False,True
199088,Wang Gang,67,67,700000.0,7000,188,81,Beijing Guoan FC,1,27,2022,China PR,3,3,1,1100000.0,79.0,55.0,57.0,63.0,63.0,78.0,57,52,64,58,35,66,61,58,57,59,78,80,60,66,67,70,77,84,78,55,71,62,63,55,36,57,66,63,58,,RWB,D_RWB,China,2.3209876543209877,32,False,True,True,False,True,False,False,False,False,False,False,False,False
241487,J. Ferreira,70,82,3800000.0,4000,173,64,FC Dallas,1,9,2023,United States,4,2,1,6500000.0,85.0,69.0,64.0,69.0,38.0,64.0,59,72,64,68,60,64,64,29,59,69,84,85,82,68,86,69,75,84,56,62,55,29,75,72,65,70,36,40,28,,CAM,M_CAM,USA,2.703125,20,False,True,False,True,False,False,True,False,False,False,False,False,False
198198,Jordi Amat,70,70,1300000.0,7000,184,83,KAS Eupen,1,5,2022,Spain,3,2,2,1900000.0,62.0,48.0,53.0,56.0,69.0,76.0,31,34,68,66,28,50,40,36,52,60,58,65,59,65,60,75,77,68,77,65,81,68,30,59,28,69,69,70,68,,CB,D_CB,Belgium,2.216867469879518,29,False,True,False,True,False,False,False,True,False,False,False,False,False
